Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
53915,53.915446,5975.91553,0.390558958,1
53916,53.91644,5964.71973,0.468323261,1
53917,53.917446,5951.40039,0.468323261,1
53918,53.91844,5935.95947,0.468323261,1
53919,53.919445,5918.4082,0.468323261,1
53920,53.920458,5898.75,0.468323261,1
53921,53.92144,5876.99219,0.468323261,1
53922,53.922442,5853.1377,0.468323261,1
53923,53.923442,5827.20361,0.527978063,1
53924,53.924442,5799.1958,0.527978063,1
53925,53.925446,5769.1167,0.527978063,1
53926,53.926439,5736.99023,0.527978063,1
53927,53.927444,5702.82129,0.622786641,1
53928,53.928445,5666.61523,0.692028821,1
53929,53.929441,5628.40674,0.692028821,1
53930,53.930442,5588.18701,0.692028821,1
53931,53.93146,5545.96973,0.692028821,1
53932,53.93244,5501.78662,0.692028821,1
53933,53.933445,5455.64453,0.692028821,1
53934,53.934442,5407.55078,0.692028821,1
53935,53.935443,5357.5415,0.758075178,1
53936,53.936439,5305.625,0.758075178,1
53937,53.93744,5251.80908,0.758075178,1
53938,53.938445,5196.13428,0.758075178,1
53939,53.939446,5138.60986,0.818795264,1
53940,53.940442,5079.25586,0.889102757,1
53941,53.941459,5018.08154,0.889102757,1
53942,53.942439,4955.146,0.889102757,1
53943,53.943444,4890.43408,0.889102757,1
53944,53.94444,4823.96729,0.889102757,1
53945,53.945441,4755.79687,0.889102757,1
53946,53.946446,4685.93359,0.889102757,1
53947,53.947439,4614.3877,0.939170182,1
53948,53.948443,4541.21338,0.939170182,1
53949,53.949445,4466.42236,0.939170182,1
53950,53.950441,4390.02637,0.939170182,1
53951,53.951442,4312.08252,0.988172352,1
53952,53.952439,4232.60352,1.03823984,1
53953,53.953458,4151.60156,1.03823984,1
53954,53.954446,4069.1377,1.03823984,1
53955,53.95544,3985.22559,1.03823984,1
53956,53.956444,3899.89478,1.03823984,1
53957,53.957446,3813.17578,1.03823984,1
53958,53.958443,3725.09937,1.03823984,1
53959,53.959444,3635.67871,1.08191562,1
53960,53.960442,3544.98169,1.08191562,1
53961,53.961443,3453.02295,1.08191562,1
53962,53.962441,3359.83496,1.08191562,1
53963,53.963455,3265.43188,1.10535145,1
53964,53.964445,3169.88501,1.14476621,1
53965,53.965439,3073.20996,1.14476621,1
53966,53.966458,2975.42114,1.14476621,1
53967,53.967442,2876.59277,1.14476621,1
53968,53.968444,2776.74048,1.14476621,1
53969,53.969441,2675.87915,1.14476621,1
53970,53.970443,2574.1062,1.14476621,1
53971,53.971441,2471.39648,1.1788547,1
53972,53.972442,2367.78613,1.1788547,1
53973,53.973551,2263.35352,1.1788547,1
53974,53.974445,2158.11548,1.1788547,1
53975,53.975439,2052.08765,1.20122528,1
53976,53.976444,1945.35046,1.20229053,1
53977,53.977446,1837.92102,1.20229053,1
53978,53.978443,1729.81531,1.20229053,1
53979,53.979445,1621.11572,1.20229053,1
53980,53.980442,1511.83899,1.20229053,1
53981,53.981444,1402.02405,1.20229053,1
53982,53.982442,1291.68774,1.20229053,1
53983,53.983439,1180.91382,1.22359586,1
53984,53.984453,1069.74207,1.22359586,1
53985,53.985443,958.144531,1.22359586,1
53986,53.986445,846.228455,1.22359586,1
53987,53.987442,734.011108,1.23105264,1
53988,53.988444,621.509705,1.22359586,1
53989,53.98944,508.809784,1.22359586,1
53990,53.990441,395.928711,1.22359586,1
53991,53.991445,282.883881,1.22359586,1
53992,53.992446,169.761169,1.22359586,1
53993,53.993445,56.5780373,1.22359586,1
53994,53.994502,-56.6481285,1.22359586,1
53995,53.995439,-169.831238,1.21187794,1
53996,53.996444,-282.953888,1.21187794,1
53997,53.997446,-395.998657,1.21187794,1
53998,53.998442,-508.856812,1.21187794,1
53999,53.999443,-621.556641,1.19057262,1
54000,54.00044,-734.057922,1.17991996,1
54001,54.001441,-846.275146,1.17991996,1
54002,54.002446,-958.191162,1.17991996,1
54003,54.003442,-1069.76599,1.17991996,1
54004,54.004446,-1180.98254,1.17991996,1
54005,54.00546,-1291.75623,1.17991996,1
54006,54.00644,-1402.06995,1.17991996,1
54007,54.007442,-1511.90674,1.13730943,1
54008,54.008446,-1621.18311,1.13730943,1
54009,54.009439,-1729.88245,1.13730943,1
54010,54.010444,-1837.98767,1.13730943,1
54011,54.011445,-1945.41687,1.10002518,1
54012,54.012441,-2052.13184,1.06700194,1
54013,54.013446,-2158.15942,1.06700194,1
54014,54.014442,-2263.39722,1.06700194,1
54015,54.01546,-2367.82935,1.06700194,1
54016,54.01644,-2471.43945,1.06700194,1
54017,54.017442,-2574.14893,1.06700194,1
54018,54.018446,-2675.94189,1.06700194,1
54019,54.019439,-2776.80249,1.06700194,1
54020,54.020444,-2876.6543,1.06700194,1
54021,54.021445,-2975.48193,1.06700194,1
54022,54.022442,-3073.25073,1.06700194,1
54023,54.023446,-3169.94458,0.983911276,1
54024,54.024443,-3265.49048,0.92319119,1
54025,54.025444,-3359.85522,0.92319119,1
54026,54.026455,-3453.06152,0.92319119,1
54027,54.027461,-3545.01978,0.92319119,1
54028,54.028445,-3635.71631,0.92319119,1
54029,54.029439,-3725.13647,0.92319119,1
54030,54.030444,-3813.21216,0.92319119,1
54031,54.031446,-3899.93066,0.842231095,1
54032,54.032443,-3985.27808,0.842231095,1
54033,54.03344,-4069.18921,0.842231095,1
54034,54.034445,-4151.65186,0.842231095,1
54035,54.035439,-4232.65332,0.765532076,1
54036,54.036444,-4312.13086,0.67391932,1
54037,54.037459,-4390.07373,0.67391932,1
54038,54.03844,-4466.46924,0.67391932,1
54039,54.039443,-4541.25928,0.67391932,1
54040,54.04044,-4614.41797,0.67391932,1
54041,54.041442,-4685.94873,0.67391932,1
54042,54.042439,-4755.82568,0.67391932,1
54043,54.043444,-4823.99561,0.585502386,1
54044,54.044441,-4890.44824,0.585502386,1
54045,54.045443,-4955.17285,0.585502386,1
54046,54.046441,-5018.12012,0.585502386,1
54047,54.047507,-5079.28125,0.485367507,1
54048,54.048443,-5138.646,0.358601034,1
54049,54.049441,-5196.16943,0.358601034,1
54050,54.050443,-5251.84326,0.358601034,1
54051,54.05144,-5305.65771,0.358601034,1
54052,54.052442,-5357.57324,0.358601034,1
54053,54.053443,-5407.57129,0.358601034,1
