Index,Time,openloop_spd_ref,openloop_spd_fdb,start_ident_flag
18716,18.716726,6500,5.26307869,1
18717,18.717739,6500,5.26307869,1
18718,18.718723,6500,5.26307869,1
18719,18.719736,6500,5.26307869,1
18720,18.720728,6500,5.29503679,1
18721,18.721744,6500,5.29503679,1
18722,18.722728,6500,5.29503679,1
18723,18.723741,6500,5.29503679,1
18724,18.724726,6500,5.29503679,1
18725,18.725735,6500,5.32379866,1
18726,18.726741,6500,5.34403896,1
18727,18.727725,6500,5.34403896,1
18728,18.728739,6500,5.34403896,1
18729,18.729724,6500,5.34403896,1
18730,18.730738,6500,5.34403896,1
18731,18.731726,6500,5.34403896,1
18732,18.73274,6500,5.3781271,1
18733,18.733726,6500,5.3781271,1
18734,18.73474,6500,5.3781271,1
18735,18.735737,6500,5.3781271,1
18736,18.736735,6500,5.3781271,1
18737,18.737728,6500,5.41221571,1
18738,18.738742,6500,5.42819452,1
18739,18.739727,6500,5.42819452,1
18740,18.740741,6500,5.42819452,1
18741,18.74173,6500,5.42819452,1
18742,18.742736,6500,5.42819452,1
18743,18.743729,6500,5.42819452,1
18744,18.744734,6500,5.45482635,1
18745,18.745727,6500,5.45482635,1
18746,18.746736,6500,5.45482635,1
18747,18.747742,6500,5.45482635,1
18748,18.748727,6500,5.45482635,1
18749,18.749741,6500,5.49211073,1
18750,18.750726,6500,5.49211073,1
18751,18.751743,6500,5.51448107,1
18752,18.752728,6500,5.51448107,1
18753,18.753742,6500,5.51448107,1
18754,18.754727,6500,5.51448107,1
18755,18.755741,6500,5.51448107,1
18756,18.756726,6500,5.51448107,1
18757,18.757776,6500,5.53259087,1
18758,18.758653,6500,5.53259087,1
18759,18.759736,6500,5.53259087,1
18760,18.760728,6500,5.53259087,1
18761,18.761744,6500,5.55389595,1
18762,18.762728,6500,5.55389595,1
18763,18.763741,6500,5.5847888,1
18764,18.764725,6500,5.5847888,1
18765,18.765739,6500,5.5847888,1
18766,18.766723,6500,5.5847888,1
18767,18.767736,6500,5.5847888,1
18768,18.76874,6500,5.60502863,1
18769,18.769739,6500,5.60502863,1
18770,18.770736,6500,5.60502863,1
18771,18.771731,6500,5.60502863,1
18772,18.772736,6500,5.60502863,1
18773,18.773729,6500,5.60502863,1
18774,18.774734,6500,5.62526846,1
18775,18.775726,6500,5.62526846,1
18776,18.776739,6500,5.64550877,1
18777,18.777723,6500,5.64550877,1
18778,18.778736,6500,5.64550877,1
18779,18.779739,6500,5.64550877,1
18780,18.780737,6500,5.67107487,1
18781,18.781733,6500,5.67107487,1
18782,18.782738,6500,5.67107487,1
18783,18.783722,6500,5.67107487,1
18784,18.784735,6500,5.67107487,1
18785,18.785727,6500,5.70303297,1
18786,18.78674,6500,5.711555,1
18787,18.787724,6500,5.711555,1
18788,18.788737,6500,5.711555,1
18789,18.789722,6500,5.711555,1
18790,18.790734,6500,5.711555,1
18791,18.791743,6500,5.711555,1
18792,18.792727,6500,5.711555,1
18793,18.793741,6500,5.73499107,1
18794,18.794726,6500,5.73499107,1
18795,18.79574,6500,5.73499107,1
18796,18.796725,6500,5.73499107,1
18797,18.797739,6500,5.7531004,1
18798,18.798724,6500,5.7531004,1
18799,18.799738,6500,5.7531004,1
18800,18.800723,6500,5.7531004,1
18801,18.801743,6500,5.7531004,1
18802,18.802742,6500,5.7531004,1
